PFBCOLO CB Equity;ECOPETL CB Equity;GRUPOSUR CB Equity;BCOLO CB Equity;ISA CB Equity;NUTRESA CB Equity;GEB CB Equity;GRUPOARG CB Equity;PFAVAL CB Equity;PFGRUPSU CB Equity;PFDAVVND CB Equity;CEMARGOS CB Equity;PFGRUPOA CB Equity;EXITO CB Equity;BOGOTA CB Equity;CELSIA CB Equity;CORFICOL CB Equity;PFCEMARG CB Equity;CLH CB Equity;AVAL CB Equity;PFAVH CB Equity;BVC CB Equity;CNEC CB Equity;CONCONC CB Equity;ETB CB Equity
 33.900 ; 3.110 ; 37.580 ; 33.720 ; 14.400 ; 26.500 ; 2.075 ; 19.600 ; 1.250 ; 35.760 ; 34.740 ; 9.600 ; 17.180 ; 16.600 ; 70.000 ; 4.630 ; 25.466 ; 8.160 ; 8.920 ; 1.240 ; 2.745 ; 11.100 ; 9.390 ; 790 ; 395 
 33.900 ; 3.080 ; 37.620 ; 33.700 ; 14.380 ; 26.580 ; 2.075 ; 19.420 ; 1.235 ; 35.700 ; 34.800 ; 9.600 ; 17.000 ; 16.620 ; 69.400 ; 4.630 ; 25.745 ; 8.050 ; 8.900 ; 1.240 ; 2.695 ; 11.240 ; 9.150 ; 826 ; 396 
 33.620 ; 3.015 ; 37.520 ; 33.780 ; 14.400 ; 26.760 ; 2.080 ; 19.580 ; 1.245 ; 35.620 ; 35.200 ; 9.410 ; 17.000 ; 16.640 ; 69.400 ; 4.675 ; 25.526 ; 8.210 ; 8.800 ; 1.225 ; 2.720 ; 11.160 ; 8.900 ; 781 ; 395 
 33.100 ; 3.060 ; 37.400 ; 33.080 ; 14.560 ; 26.520 ; 2.085 ; 19.480 ; 1.245 ; 35.620 ; 35.360 ; 9.320 ; 16.860 ; 16.140 ; 69.900 ; 4.695 ; 25.346 ; 8.050 ; 8.660 ; 1.235 ; 2.695 ; 11.280 ; 9.160 ; 781 ; 395 
 33.120 ; 3.045 ; 37.200 ; 33.140 ; 14.640 ; 26.520 ; 2.075 ; 19.300 ; 1.240 ; 35.320 ; 35.700 ; 9.520 ; 16.740 ; 16.080 ; 69.880 ; 4.685 ; 25.426 ; 8.060 ; 8.600 ; 1.235 ; 2.730 ; 11.300 ; 9.120 ; 781 ; 395 
 33.120 ; 3.045 ; 37.200 ; 33.140 ; 14.640 ; 26.520 ; 2.075 ; 19.300 ; 1.240 ; 35.320 ; 35.700 ; 9.520 ; 16.740 ; 16.080 ; 69.880 ; 4.685 ; 25.426 ; 8.060 ; 8.600 ; 1.235 ; 2.730 ; 11.300 ; 9.120 ; 781 ; 395 
 33.780 ; 3.005 ; 37.040 ; 33.600 ; 14.760 ; 26.560 ; 2.085 ; 18.920 ; 1.240 ; 35.340 ; 35.700 ; 9.560 ; 16.740 ; 16.420 ; 69.200 ; 4.675 ; 25.626 ; 8.020 ; 8.650 ; 1.230 ; 2.695 ; 11.300 ; 9.430 ; 781 ; 389 
 34.180 ; 3.010 ; 37.200 ; 33.540 ; 14.600 ; 26.480 ; 2.090 ; 19.400 ; 1.230 ; 35.520 ; 35.280 ; 9.600 ; 16.820 ; 16.480 ; 69.000 ; 4.600 ; 25.526 ; 8.100 ; 8.700 ; 1.230 ; 2.675 ; 11.300 ; 9.320 ; 770 ; 389 
 33.760 ; 3.005 ; 37.120 ; 33.800 ; 14.420 ; 26.300 ; 2.090 ; 19.420 ; 1.230 ; 35.200 ; 35.580 ; 9.540 ; 17.300 ; 16.640 ; 68.140 ; 4.655 ; 25.466 ; 8.200 ; 8.600 ; 1.225 ; 2.700 ; 11.300 ; 9.400 ; 779 ; 389 
 33.980 ; 2.960 ; 37.380 ; 33.020 ; 14.000 ; 26.120 ; 2.070 ; 19.700 ; 1.240 ; 35.500 ; 35.200 ; 9.400 ; 17.040 ; 16.320 ; 67.460 ; 4.625 ; 25.186 ; 8.190 ; 8.800 ; 1.220 ; 2.635 ; 11.280 ; 9.400 ; 779 ; 394 
 34.660 ; 2.985 ; 37.360 ; 34.100 ; 14.120 ; 26.520 ; 2.095 ; 19.700 ; 1.225 ; 35.600 ; 35.400 ; 9.460 ; 17.400 ; 16.220 ; 68.980 ; 4.670 ; 25.546 ; 8.150 ; 8.600 ; 1.220 ; 2.640 ; 11.240 ; 9.500 ; 781 ; 387 
 34.300 ; 2.905 ; 36.740 ; 34.000 ; 13.720 ; 26.500 ; 2.095 ; 19.540 ; 1.215 ; 35.560 ; 35.560 ; 9.400 ; 17.140 ; 16.080 ; 68.000 ; 4.565 ; 25.087 ; 8.200 ; 8.640 ; 1.220 ; 2.605 ; 11.240 ; 9.440 ; 781 ; 382 
 34.200 ; 2.875 ; 36.740 ; 33.620 ; 13.640 ; 26.620 ; 2.090 ; 19.200 ; 1.210 ; 35.260 ; 35.440 ; 9.480 ; 17.100 ; 16.100 ; 68.980 ; 4.650 ; 25.107 ; 8.160 ; 8.640 ; 1.200 ; 2.590 ; 11.240 ; 9.500 ; 790 ; 391 
 34.500 ; 2.845 ; 36.600 ; 34.060 ; 13.700 ; 26.920 ; 2.090 ; 19.320 ; 1.205 ; 34.840 ; 35.300 ; 9.520 ; 17.400 ; 16.180 ; 68.140 ; 4.630 ; 25.127 ; 8.300 ; 8.570 ; 1.205 ; 2.550 ; 11.300 ; 9.480 ; 790 ; 385 
 34.100 ; 2.880 ; 36.500 ; 33.500 ; 13.660 ; 26.420 ; 2.035 ; 19.000 ; 1.190 ; 34.020 ; 35.380 ; 9.600 ; 16.760 ; 15.920 ; 68.500 ; 4.640 ; 24.827 ; 8.490 ; 8.450 ; 1.190 ; 2.540 ; 11.280 ; 9.140 ; 790 ; 380 
 34.000 ; 2.820 ; 36.280 ; 33.520 ; 13.900 ; 27.000 ; 2.035 ; 19.000 ; 1.190 ; 34.240 ; 35.580 ; 9.600 ; 16.920 ; 16.140 ; 68.400 ; 4.640 ; 24.847 ; 8.500 ; 8.400 ; 1.200 ; 2.540 ; 11.280 ; 9.240 ; 788 ; 376 
 34.480 ; 2.885 ; 36.540 ; 33.800 ; 14.260 ; 27.080 ; 2.045 ; 19.380 ; 1.220 ; 34.840 ; 36.000 ; 9.750 ; 17.400 ; 16.180 ; 68.960 ; 4.650 ; 24.947 ; 8.600 ; 8.400 ; 1.195 ; 2.530 ; 11.280 ; 9.360 ; 815 ; 385 
 34.480 ; 2.970 ; 36.600 ; 33.800 ; 14.220 ; 26.800 ; 2.030 ; 19.700 ; 1.235 ; 35.040 ; 35.840 ; 9.710 ; 17.400 ; 16.100 ; 68.640 ; 4.635 ; 25.226 ; 8.520 ; 8.380 ; 1.220 ; 2.555 ; 11.280 ; 9.200 ; 800 ; 385 
 35.200 ; 2.985 ; 36.840 ; 34.560 ; 14.400 ; 26.600 ; 2.025 ; 19.440 ; 1.225 ; 34.780 ; 35.700 ; 9.730 ; 17.520 ; 15.940 ; 68.000 ; 4.640 ; 24.967 ; 8.600 ; 8.200 ; 1.225 ; 2.420 ; 11.280 ; 9.530 ; 790 ; 385 
 35.720 ; 3.025 ; 37.600 ; 35.320 ; 14.500 ; 27.000 ; 2.040 ; 19.860 ; 1.230 ; 35.740 ; 37.000 ; 9.800 ; 17.800 ; 16.200 ; 68.100 ; 4.645 ; 25.326 ; 8.600 ; 8.300 ; 1.210 ; 2.355 ; 11.280 ; 9.600 ; 789 ; 388 
 35.720 ; 3.025 ; 37.600 ; 35.320 ; 14.500 ; 27.000 ; 2.040 ; 19.860 ; 1.230 ; 35.740 ; 37.000 ; 9.800 ; 17.800 ; 16.200 ; 68.100 ; 4.645 ; 25.326 ; 8.600 ; 8.300 ; 1.210 ; 2.355 ; 11.280 ; 9.600 ; 789 ; 388 
 35.980 ; 2.930 ; 37.360 ; 35.420 ; 14.020 ; 26.200 ; 2.040 ; 19.800 ; 1.205 ; 36.200 ; 37.080 ; 9.800 ; 17.220 ; 16.100 ; 68.200 ; 4.650 ; 25.147 ; 8.630 ; 8.140 ; 1.190 ; 2.370 ; 11.300 ; 9.700 ; 790 ; 384 
 36.200 ; 2.930 ; 37.640 ; 35.540 ; 14.500 ; 26.800 ; 2.040 ; 19.880 ; 1.220 ; 36.200 ; 37.160 ; 9.820 ; 17.220 ; 16.180 ; 68.240 ; 4.645 ; 25.047 ; 8.600 ; 8.160 ; 1.190 ; 2.370 ; 11.300 ; 9.700 ; 790 ; 380 
 35.920 ; 2.895 ; 37.680 ; 35.800 ; 14.500 ; 27.000 ; 2.025 ; 19.540 ; 1.200 ; 36.200 ; 37.800 ; 9.850 ; 17.380 ; 16.020 ; 68.900 ; 4.640 ; 25.147 ; 8.640 ; 8.190 ; 1.220 ; 2.385 ; 11.300 ; 9.390 ; 788 ; 376 
 36.020 ; 2.935 ; 37.300 ; 35.480 ; 14.140 ; 26.620 ; 2.025 ; 19.120 ; 1.200 ; 36.000 ; 36.840 ; 9.700 ; 17.240 ; 16.000 ; 68.900 ; 4.585 ; 24.648 ; 8.550 ; 8.000 ; 1.195 ; 2.395 ; 11.300 ; 9.400 ; 779 ; 379 
 35.520 ; 3.000 ; 36.760 ; 35.000 ; 14.160 ; 26.660 ; 2.030 ; 19.060 ; 1.195 ; 36.000 ; 36.520 ; 9.690 ; 17.040 ; 16.080 ; 68.600 ; 4.625 ; 24.947 ; 8.500 ; 8.160 ; 1.195 ; 2.345 ; 11.300 ; 9.400 ; 789 ; 373 
 35.680 ; 3.020 ; 36.880 ; 35.000 ; 14.220 ; 27.100 ; 2.025 ; 19.060 ; 1.190 ; 36.040 ; 36.720 ; 9.800 ; 17.020 ; 16.100 ; 68.920 ; 4.565 ; 24.947 ; 8.540 ; 8.300 ; 1.220 ; 2.330 ; 11.360 ; 9.390 ; 790 ; 382 
 35.580 ; 2.955 ; 36.880 ; 35.000 ; 14.060 ; 27.160 ; 2.030 ; 19.080 ; 1.190 ; 36.040 ; 36.720 ; 9.800 ; 17.060 ; 16.100 ; 68.800 ; 4.540 ; 24.787 ; 8.540 ; 8.180 ; 1.200 ; 2.335 ; 11.340 ; 9.400 ; 788 ; 370 
 35.400 ; 2.945 ; 36.860 ; 34.600 ; 13.940 ; 26.900 ; 2.030 ; 19.000 ; 1.185 ; 35.780 ; 36.720 ; 9.700 ; 16.860 ; 16.140 ; 68.620 ; 4.535 ; 24.548 ; 8.370 ; 8.080 ; 1.200 ; 2.330 ; 11.340 ; 9.220 ; 761 ; 366 
 35.100 ; 2.965 ; 36.900 ; 34.700 ; 14.020 ; 26.980 ; 2.025 ; 19.000 ; 1.190 ; 35.360 ; 36.720 ; 9.710 ; 17.040 ; 16.140 ; 68.640 ; 4.530 ; 24.528 ; 8.380 ; 8.130 ; 1.190 ; 2.350 ; 11.760 ; 9.200 ; 790 ; 363 
 35.260 ; 2.940 ; 37.040 ; 35.000 ; 14.160 ; 27.000 ; 2.030 ; 19.080 ; 1.185 ; 35.980 ; 36.980 ; 9.670 ; 17.400 ; 16.280 ; 69.400 ; 4.590 ; 24.408 ; 8.300 ; 7.990 ; 1.180 ; 2.380 ; 11.700 ; 9.170 ; 789 ; 361 
 34.880 ; 2.960 ; 37.380 ; 34.720 ; 14.180 ; 27.140 ; 2.025 ; 19.140 ; 1.175 ; 36.000 ; 36.980 ; 9.660 ; 17.400 ; 16.160 ; 69.480 ; 4.580 ; 24.248 ; 8.300 ; 7.990 ; 1.185 ; 2.345 ; 11.720 ; 9.100 ; 790 ; 365 
 34.800 ; 2.965 ; 37.300 ; 34.680 ; 14.240 ; 27.240 ; 2.035 ; 19.500 ; 1.180 ; 35.800 ; 36.860 ; 9.670 ; 17.480 ; 16.200 ; 69.320 ; 4.535 ; 24.428 ; 8.300 ; 7.820 ; 1.175 ; 2.460 ; 11.760 ; 9.140 ; 780 ; 365 
 34.540 ; 2.950 ; 37.280 ; 34.440 ; 14.280 ; 27.200 ; 2.035 ; 19.540 ; 1.175 ; 35.700 ; 36.840 ; 9.620 ; 17.400 ; 16.240 ; 69.000 ; 4.560 ; 24.388 ; 8.250 ; 7.690 ; 1.165 ; 2.450 ; 11.800 ; 9.350 ; 788 ; 365 
 34.540 ; 2.950 ; 37.280 ; 34.440 ; 14.280 ; 27.200 ; 2.035 ; 19.540 ; 1.175 ; 35.700 ; 36.840 ; 9.620 ; 17.400 ; 16.240 ; 69.000 ; 4.560 ; 24.388 ; 8.250 ; 7.690 ; 1.165 ; 2.450 ; 11.800 ; 9.350 ; 788 ; 365 
 34.680 ; 2.970 ; 36.880 ; 34.560 ; 14.320 ; 26.800 ; 2.020 ; 19.640 ; 1.185 ; 35.740 ; 36.820 ; 9.610 ; 17.720 ; 16.220 ; 68.760 ; 4.530 ; 24.448 ; 8.300 ; 7.760 ; 1.170 ; 2.460 ; 11.800 ; 9.400 ; 787 ; 365 
 34.580 ; 2.965 ; 36.800 ; 34.540 ; 14.240 ; 26.720 ; 2.030 ; 19.600 ; 1.180 ; 35.700 ; 36.800 ; 9.560 ; 17.700 ; 16.220 ; 68.500 ; 4.535 ; 24.368 ; 8.120 ; 7.800 ; 1.165 ; 2.405 ; 11.900 ; 9.330 ; 788 ; 365 
 33.700 ; 3.000 ; 36.080 ; 33.600 ; 13.800 ; 26.760 ; 2.015 ; 19.660 ; 1.155 ; 34.400 ; 36.600 ; 9.440 ; 17.400 ; 16.080 ; 69.460 ; 4.510 ; 23.949 ; 8.000 ; 7.600 ; 1.170 ; 2.350 ; 11.920 ; 9.380 ; 780 ; 365 
 34.020 ; 3.005 ; 36.160 ; 34.000 ; 14.280 ; 26.940 ; 2.015 ; 19.360 ; 1.165 ; 34.980 ; 36.600 ; 9.340 ; 17.620 ; 16.260 ; 69.500 ; 4.510 ; 24.308 ; 8.150 ; 7.480 ; 1.200 ; 2.420 ; 11.920 ; 9.360 ; 780 ; 365 
 34.020 ; 2.985 ; 36.420 ; 34.440 ; 14.300 ; 26.900 ; 2.015 ; 19.460 ; 1.175 ; 35.220 ; 36.280 ; 9.260 ; 17.080 ; 16.360 ; 69.980 ; 4.510 ; 24.308 ; 8.010 ; 7.190 ; 1.180 ; 2.400 ; 11.920 ; 9.500 ; 787 ; 364 
 33.940 ; 3.080 ; 37.120 ; 34.220 ; 14.400 ; 26.900 ; 2.000 ; 19.680 ; 1.170 ; 35.380 ; 36.500 ; 9.290 ; 17.700 ; 16.400 ; 69.960 ; 4.525 ; 24.288 ; 8.040 ; 7.240 ; 1.190 ; 2.395 ; 11.960 ; 9.460 ; 780 ; 365 
 33.200 ; 3.070 ; 36.100 ; 33.460 ; 14.200 ; 26.940 ; 2.010 ; 19.400 ; 1.145 ; 34.780 ; 35.700 ; 9.200 ; 17.400 ; 16.240 ; 68.500 ; 4.490 ; 23.760 ; 8.000 ; 7.300 ; 1.150 ; 2.400 ; 11.960 ; 9.290 ; 702 ; 387 
 33.960 ; 3.125 ; 36.180 ; 34.380 ; 13.980 ; 26.940 ; 2.010 ; 19.560 ; 1.140 ; 35.240 ; 35.400 ; 9.200 ; 17.700 ; 16.320 ; 68.640 ; 4.505 ; 24.000 ; 7.990 ; 7.400 ; 1.180 ; 2.370 ; 11.960 ; 9.480 ; 750 ; 387 
 33.140 ; 3.130 ; 35.920 ; 33.320 ; 13.820 ; 27.100 ; 2.010 ; 19.200 ; 1.150 ; 35.180 ; 34.760 ; 9.190 ; 17.400 ; 16.280 ; 68.980 ; 4.480 ; 24.300 ; 7.950 ; 7.650 ; 1.180 ; 2.300 ; 11.900 ; 9.500 ; 733 ; 387 
 34.020 ; 3.095 ; 36.300 ; 34.300 ; 13.720 ; 26.600 ; 2.010 ; 19.300 ; 1.155 ; 35.100 ; 34.400 ; 9.200 ; 17.100 ; 16.360 ; 69.000 ; 4.485 ; 24.100 ; 7.860 ; 7.700 ; 1.145 ; 2.260 ; 11.760 ; 9.510 ; 733 ; 380 
 33.740 ; 3.140 ; 36.100 ; 33.580 ; 13.720 ; 26.560 ; 2.010 ; 19.300 ; 1.160 ; 35.080 ; 34.440 ; 8.900 ; 17.100 ; 16.040 ; 69.000 ; 4.485 ; 24.200 ; 7.900 ; 7.500 ; 1.150 ; 2.255 ; 11.760 ; 9.510 ; 733 ; 380 
 33.740 ; 3.140 ; 36.100 ; 33.580 ; 13.720 ; 26.560 ; 2.010 ; 19.300 ; 1.160 ; 35.080 ; 34.440 ; 8.900 ; 17.100 ; 16.040 ; 69.000 ; 4.485 ; 24.200 ; 7.900 ; 7.500 ; 1.150 ; 2.255 ; 11.760 ; 9.510 ; 733 ; 380 
 33.800 ; 3.175 ; 36.500 ; 34.000 ; 13.980 ; 26.900 ; 2.010 ; 19.900 ; 1.160 ; 35.300 ; 34.500 ; 9.100 ; 17.700 ; 16.020 ; 69.000 ; 4.500 ; 24.260 ; 7.950 ; 7.260 ; 1.160 ; 2.180 ; 11.840 ; 9.550 ; 720 ; 380 
 33.580 ; 3.030 ; 37.100 ; 34.000 ; 13.900 ; 26.800 ; 2.015 ; 19.800 ; 1.160 ; 35.300 ; 34.180 ; 9.200 ; 17.780 ; 16.000 ; 69.000 ; 4.505 ; 24.220 ; 8.000 ; 7.300 ; 1.155 ; 2.255 ; 11.840 ; 9.540 ; 720 ; 379 
 32.920 ; 3.070 ; 37.000 ; 33.100 ; 13.840 ; 26.800 ; 2.010 ; 19.700 ; 1.155 ; 35.060 ; 34.600 ; 9.050 ; 17.700 ; 15.880 ; 69.000 ; 4.500 ; 24.180 ; 8.000 ; 7.250 ; 1.155 ; 2.185 ; 11.760 ; 9.540 ; 715 ; 379 
 33.180 ; 3.060 ; 36.520 ; 33.180 ; 13.680 ; 26.600 ; 2.015 ; 19.500 ; 1.160 ; 34.680 ; 34.420 ; 8.960 ; 17.700 ; 15.980 ; 68.640 ; 4.480 ; 24.000 ; 7.870 ; 7.200 ; 1.150 ; 2.220 ; 11.720 ; 9.580 ; 715 ; 370 
 33.120 ; 3.100 ; 36.760 ; 33.020 ; 13.740 ; 26.740 ; 2.015 ; 19.700 ; 1.155 ; 34.780 ; 34.420 ; 9.020 ; 17.480 ; 16.000 ; 68.500 ; 4.500 ; 24.140 ; 7.880 ; 7.160 ; 1.165 ; 2.260 ; 11.720 ; 9.550 ; 660 ; 372 
 33.240 ; 3.000 ; 36.500 ; 33.260 ; 13.840 ; 26.780 ; 2.020 ; 19.500 ; 1.185 ; 35.160 ; 34.800 ; 9.050 ; 17.680 ; 16.000 ; 68.940 ; 4.500 ; 24.000 ; 7.990 ; 7.050 ; 1.180 ; 2.245 ; 11.660 ; 9.550 ; 620 ; 342 
 33.660 ; 3.065 ; 36.620 ; 33.520 ; 13.640 ; 26.680 ; 2.020 ; 19.220 ; 1.190 ; 35.460 ; 34.560 ; 9.090 ; 17.500 ; 16.000 ; 68.500 ; 4.505 ; 23.980 ; 8.100 ; 6.840 ; 1.175 ; 2.240 ; 11.760 ; 9.600 ; 620 ; 361 
 33.800 ; 3.095 ; 36.400 ; 33.560 ; 13.580 ; 26.700 ; 2.020 ; 19.160 ; 1.190 ; 35.460 ; 34.520 ; 9.100 ; 17.680 ; 16.000 ; 68.980 ; 4.500 ; 24.120 ; 8.100 ; 6.900 ; 1.190 ; 2.255 ; 11.760 ; 9.700 ; 620 ; 361 
 33.800 ; 3.095 ; 36.400 ; 33.560 ; 13.580 ; 26.700 ; 2.020 ; 19.160 ; 1.190 ; 35.460 ; 34.520 ; 9.100 ; 17.680 ; 16.000 ; 68.980 ; 4.500 ; 24.120 ; 8.100 ; 6.900 ; 1.190 ; 2.255 ; 11.760 ; 9.700 ; 620 ; 361 
 33.440 ; 3.140 ; 36.600 ; 33.420 ; 13.660 ; 26.700 ; 2.025 ; 19.320 ; 1.200 ; 35.560 ; 34.420 ; 9.160 ; 17.560 ; 16.220 ; 68.960 ; 4.510 ; 24.380 ; 8.130 ; 6.850 ; 1.190 ; 2.200 ; 11.800 ; 9.700 ; 620 ; 365 
 33.100 ; 3.220 ; 36.900 ; 33.280 ; 13.680 ; 26.700 ; 2.025 ; 19.100 ; 1.180 ; 35.780 ; 34.680 ; 9.170 ; 17.680 ; 16.100 ; 68.980 ; 4.515 ; 24.500 ; 8.160 ; 6.680 ; 1.170 ; 2.210 ; 11.800 ; 9.650 ; 587 ; 363 
 33.000 ; 3.240 ; 37.000 ; 33.080 ; 13.800 ; 26.780 ; 2.030 ; 19.260 ; 1.195 ; 35.300 ; 33.900 ; 9.160 ; 17.520 ; 16.000 ; 68.960 ; 4.505 ; 24.200 ; 8.140 ; 6.390 ; 1.180 ; 2.105 ; 11.800 ; 9.400 ; 550 ; 355 
 33.020 ; 3.270 ; 37.060 ; 33.000 ; 13.880 ; 26.780 ; 2.030 ; 19.380 ; 1.185 ; 35.600 ; 34.960 ; 9.100 ; 17.700 ; 15.920 ; 69.000 ; 4.500 ; 24.320 ; 8.110 ; 6.370 ; 1.180 ; 2.050 ; 11.800 ; 9.300 ; 500 ; 352 
 33.640 ; 3.305 ; 36.700 ; 33.960 ; 13.880 ; 26.640 ; 2.040 ; 19.360 ; 1.195 ; 35.720 ; 34.720 ; 9.000 ; 17.660 ; 16.060 ; 69.000 ; 4.510 ; 24.300 ; 8.000 ; 6.000 ; 1.175 ; 1.980 ; 11.660 ; 9.550 ; 380 ; 345 
 33.720 ; 3.330 ; 37.000 ; 33.880 ; 13.760 ; 26.600 ; 2.050 ; 19.300 ; 1.190 ; 36.000 ; 35.200 ; 8.950 ; 17.700 ; 16.060 ; 69.000 ; 4.520 ; 24.400 ; 8.100 ; 6.100 ; 1.175 ; 2.060 ; 11.600 ; 9.300 ; 405 ; 338 
 33.160 ; 3.385 ; 36.020 ; 33.400 ; 13.600 ; 26.800 ; 2.070 ; 19.000 ; 1.195 ; 35.000 ; 35.720 ; 9.000 ; 17.580 ; 16.060 ; 69.000 ; 4.520 ; 24.300 ; 8.100 ; 6.330 ; 1.195 ; 2.020 ; 11.740 ; 9.440 ; 446 ; 357 
 32.920 ; 3.445 ; 36.000 ; 32.980 ; 13.560 ; 26.620 ; 2.045 ; 18.840 ; 1.195 ; 35.000 ; 35.900 ; 8.750 ; 17.560 ; 16.000 ; 68.800 ; 4.525 ; 24.400 ; 8.000 ; 6.300 ; 1.175 ; 2.055 ; 11.740 ; 9.700 ; 430 ; 357 
 33.200 ; 3.420 ; 36.000 ; 32.800 ; 13.520 ; 26.680 ; 2.045 ; 19.100 ; 1.200 ; 35.340 ; 35.500 ; 9.020 ; 17.700 ; 15.860 ; 69.000 ; 4.525 ; 24.180 ; 7.700 ; 6.300 ; 1.195 ; 2.130 ; 11.740 ; 9.700 ; 423 ; 340 
 33.220 ; 3.395 ; 35.900 ; 32.960 ; 13.440 ; 26.680 ; 2.055 ; 18.940 ; 1.175 ; 35.300 ; 35.580 ; 8.820 ; 17.460 ; 15.820 ; 68.560 ; 4.495 ; 24.200 ; 7.720 ; 6.300 ; 1.190 ; 2.160 ; 11.740 ; 9.300 ; 423 ; 340 
 32.900 ; 3.455 ; 35.140 ; 32.620 ; 13.420 ; 26.520 ; 2.065 ; 18.600 ; 1.190 ; 34.320 ; 34.980 ; 8.610 ; 17.420 ; 15.640 ; 69.000 ; 4.515 ; 24.200 ; 7.700 ; 6.300 ; 1.190 ; 2.100 ; 11.740 ; 9.680 ; 400 ; 363 
 32.520 ; 3.430 ; 34.040 ; 32.360 ; 12.920 ; 26.580 ; 2.065 ; 17.860 ; 1.175 ; 33.500 ; 34.980 ; 8.320 ; 17.340 ; 15.260 ; 68.740 ; 4.495 ; 24.100 ; 7.660 ; 6.290 ; 1.175 ; 2.075 ; 11.720 ; 9.400 ; 375 ; 363 
 32.100 ; 3.390 ; 33.360 ; 32.260 ; 13.020 ; 26.500 ; 2.020 ; 17.200 ; 1.160 ; 32.500 ; 35.200 ; 7.840 ; 16.060 ; 14.700 ; 68.300 ; 4.500 ; 23.820 ; 7.820 ; 6.000 ; 1.150 ; 2.020 ; 11.700 ; 9.390 ; 360 ; 350 
 31.600 ; 3.410 ; 33.420 ; 31.500 ; 13.160 ; 26.200 ; 2.015 ; 17.300 ; 1.160 ; 32.500 ; 34.500 ; 7.600 ; 15.880 ; 14.540 ; 68.300 ; 4.480 ; 23.960 ; 7.110 ; 5.920 ; 1.150 ; 2.020 ; 11.700 ; 9.330 ; 380 ; 350 
 31.140 ; 3.410 ; 33.280 ; 30.720 ; 13.460 ; 26.300 ; 2.030 ; 17.380 ; 1.190 ; 32.540 ; 33.040 ; 7.500 ; 15.540 ; 14.620 ; 68.000 ; 4.480 ; 23.820 ; 7.080 ; 5.860 ; 1.185 ; 2.005 ; 11.700 ; 9.500 ; 379 ; 353 
 30.460 ; 3.480 ; 33.900 ; 30.500 ; 13.480 ; 26.200 ; 2.025 ; 17.580 ; 1.180 ; 33.000 ; 33.700 ; 7.840 ; 15.980 ; 14.600 ; 68.300 ; 4.495 ; 24.000 ; 7.240 ; 5.800 ; 1.180 ; 2.085 ; 11.880 ; 9.600 ; 379 ; 351 
 31.220 ; 3.820 ; 34.400 ; 31.160 ; 13.380 ; 25.800 ; 2.020 ; 17.400 ; 1.185 ; 34.080 ; 33.520 ; 7.710 ; 15.740 ; 14.700 ; 68.300 ; 4.480 ; 24.000 ; 7.240 ; 5.460 ; 1.180 ; 2.035 ; 11.880 ; 9.660 ; 360 ; 341 
 30.500 ; 3.765 ; 34.600 ; 30.860 ; 13.640 ; 25.820 ; 2.010 ; 17.400 ; 1.195 ; 34.100 ; 33.480 ; 7.640 ; 15.740 ; 14.700 ; 68.300 ; 4.480 ; 23.720 ; 6.920 ; 5.300 ; 1.160 ; 2.050 ; 11.880 ; 9.580 ; 360 ; 332 
 30.400 ; 3.790 ; 34.220 ; 31.800 ; 13.540 ; 25.580 ; 2.020 ; 17.280 ; 1.190 ; 33.980 ; 33.040 ; 7.600 ; 15.500 ; 14.460 ; 68.000 ; 4.430 ; 22.900 ; 6.920 ; 5.420 ; 1.170 ; 2.130 ; 11.880 ; 9.340 ; 343 ; 349 
 30.580 ; 3.870 ; 34.700 ; 30.820 ; 13.120 ; 25.080 ; 2.015 ; 17.180 ; 1.150 ; 33.700 ; 33.560 ; 7.630 ; 15.500 ; 14.300 ; 68.000 ; 4.430 ; 22.780 ; 6.900 ; 5.530 ; 1.150 ; 2.140 ; 11.800 ; 9.310 ; 360 ; 338 
 30.820 ; 3.940 ; 34.600 ; 31.280 ; 13.500 ; 25.380 ; 2.015 ; 17.400 ; 1.150 ; 34.000 ; 34.000 ; 7.700 ; 15.620 ; 14.460 ; 67.420 ; 4.400 ; 22.700 ; 6.900 ; 5.630 ; 1.145 ; 2.095 ; 11.800 ; 9.410 ; 344 ; 337 
 31.600 ; 3.850 ; 34.600 ; 31.640 ; 13.380 ; 24.940 ; 2.010 ; 17.360 ; 1.145 ; 34.000 ; 34.320 ; 7.680 ; 15.600 ; 14.420 ; 68.000 ; 4.400 ; 22.000 ; 6.800 ; 5.710 ; 1.140 ; 2.165 ; 11.820 ; 9.490 ; 344 ; 335 
 32.020 ; 3.715 ; 33.500 ; 32.000 ; 13.020 ; 25.000 ; 2.005 ; 17.000 ; 1.140 ; 32.200 ; 34.700 ; 7.520 ; 15.000 ; 14.500 ; 67.500 ; 4.405 ; 22.300 ; 6.590 ; 5.750 ; 1.140 ; 2.130 ; 11.800 ; 9.480 ; 360 ; 334 
 31.200 ; 3.680 ; 33.580 ; 32.180 ; 13.600 ; 24.500 ; 2.000 ; 15.900 ; 1.180 ; 32.000 ; 36.000 ; 7.690 ; 14.200 ; 15.400 ; 66.000 ; 4.560 ; 23.060 ; 6.330 ; 5.580 ; 1.135 ; 2.285 ; 11.900 ; 9.510 ; 380 ; 333 
